,Sample Name,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,Mineral
78538,2021-03-20-03_Stub3_03_P4,45.6252,0.0177,33.681,0.4109,0.0076,0.1417,18.0841,1.1985,0.0025,,,Plagioclase
78539,2021-03-20-03_Stub3_03_P4,45.9685,0.0129,33.4598,0.4278,0.0,0.1411,17.9115,1.241,0.0066,,,Plagioclase
78540,2021-03-20-03_Stub3_03_P4,45.8797,0.0146,33.4227,0.4327,0.0053,0.1544,18.0149,1.3652,0.0299,,,Plagioclase
78541,2021-03-20-03_Stub3_03_P4,44.8255,0.0201,33.3098,0.4318,0.0,0.1594,18.0847,1.2809,0.0,,,Plagioclase
78542,2021-03-20-03_Stub3_03_P4,45.5317,0.014,33.4506,0.4282,0.0049,0.1585,18.058,1.3713,0.0202,,,Plagioclase
78543,2021-03-20-03_Stub3_03_P4,46.1484,0.0076,33.5391,0.4239,0.0072,0.15,18.088,1.3047,0.0221,,,Plagioclase
78544,2021-03-20-03_Stub3_03_P4,45.3943,0.0212,33.597,0.4264,0.0133,0.1451,18.0856,1.3368,0.0,,,Plagioclase
78545,2021-03-20-03_Stub3_03_P4,45.3511,0.0054,33.6528,0.4317,0.0016,0.1487,18.0313,1.2734,0.0,,,Plagioclase
78546,2021-03-20-03_Stub3_03_P7,47.6988,0.0249,31.6551,0.5762,0.0008,0.2569,16.5836,2.0989,0.0287,,,Plagioclase
78547,2021-03-20-03_Stub3_03_P7,47.9881,0.0506,30.9757,0.5696,0.0,0.2749,16.0648,2.306,0.0102,,,Plagioclase
78548,2021-03-20-03_Stub3_03_P7,46.6327,0.0157,31.9243,0.4981,0.0053,0.2161,17.1565,1.901,0.0143,,,Plagioclase
78549,2021-03-20-03_Stub3_03_P7,46.813,0.0156,32.9696,0.4721,0.0064,0.2125,17.2844,1.7972,0.0118,,,Plagioclase
78550,2021-03-20-03_Stub3_03_P7,47.1265,0.0285,32.2253,0.4777,0.0016,0.2293,16.867,2.087,0.041,,,Plagioclase
78551,2021-03-20-03_Stub3_03_P7,46.6676,0.0188,32.7559,0.4336,0.0,0.1969,17.3296,1.59,0.0191,,,Plagioclase
78552,2021-03-20-03_Stub3_03_P7,45.146,0.0119,33.4321,0.4068,0.0074,0.1603,18.1057,1.3287,0.0175,,,Plagioclase
78553,2021-03-20-03_Stub3_03_P7,45.2351,0.0108,33.3216,0.3963,0.0092,0.1544,18.0319,1.1529,0.0,,,Plagioclase
78554,2021-03-20-03_Stub3_03_P7,46.7152,0.0117,34.4218,0.3923,0.0092,0.169,17.7428,1.2522,0.0,,,Plagioclase
78555,2021-03-20-03_Stub3_03_P7,46.5419,0.0159,33.9979,0.3799,0.0039,0.1737,18.1397,1.2323,0.0084,,,Plagioclase
78556,2021-03-20-03_Stub3_03_P7,45.7687,0.0061,34.2856,0.3952,0.0002,0.1719,18.0285,1.3149,0.0401,,,Plagioclase
78557,2021-03-20-03_Stub3_03_P7,46.035,0.0,34.1588,0.3885,0.0092,0.169,18.13,1.2292,0.0057,,,Plagioclase
78558,2021-03-20-03_Stub3_03_P7,45.4676,0.0189,33.5186,0.3812,0.0115,0.1686,18.226,1.2541,0.0016,,,Plagioclase
78559,2021-03-20-03_Stub3_03_P7,45.0076,0.0092,33.2461,0.365,0.0031,0.1797,17.6807,1.3118,0.0033,,,Plagioclase
78560,2021-03-20-03_Stub3_03_P7,45.0831,0.0025,33.17,0.3649,0.0035,0.1783,18.2123,1.2803,0.0367,,,Plagioclase
78561,2021-03-20-03_Stub3_03_P7,46.0116,0.0183,33.8702,0.3614,0.0,0.1854,18.0563,1.3007,0.0,,,Plagioclase
78562,2021-03-20-03_Stub3_03_P7,45.919,0.0075,34.1065,0.3732,0.0072,0.1714,18.2527,1.1538,0.0,,,Plagioclase
78563,2021-03-20-03_Stub3_03_P7,45.5215,0.0,33.5523,0.3613,0.0049,0.1894,18.0427,1.3115,0.0,,,Plagioclase
78564,2021-03-20-03_Stub3_03_P7,45.6539,0.001,34.177,0.3475,0.0,0.1838,17.9473,1.215,0.0,,,Plagioclase
78565,2021-03-20-03_Stub3_03_P7,45.2791,0.0192,33.557,0.3402,0.0057,0.1732,18.0926,1.2807,0.0079,,,Plagioclase
78566,2021-03-20-03_Stub3_03_P7,45.7113,0.0148,33.6057,0.3508,0.0025,0.1826,18.204,1.2285,0.0,,,Plagioclase
78567,2021-03-20-03_Stub3_03_P7,45.7508,0.0044,33.8227,0.3431,0.0063,0.1921,18.4024,1.3118,0.0083,,,Plagioclase
78568,2021-03-20-03_Stub3_03_P7,44.886,0.0132,33.161,0.3567,0.0,0.1904,18.1924,1.1181,0.0112,,,Plagioclase
78569,2021-03-20-03_Stub3_03_P7,45.8014,0.0082,33.9819,0.3556,0.0072,0.1873,17.9128,1.1804,0.0218,,,Plagioclase
78570,2021-03-20-03_Stub3_03_P7,45.2928,0.0063,33.8606,0.3475,0.0104,0.1958,18.2162,1.2242,0.0,,,Plagioclase
78571,2021-03-20-03_Stub3_03_P7,44.4533,0.0085,33.1997,0.3477,0.0,0.1909,18.2049,1.2315,0.0,,,Plagioclase
78572,2021-03-20-03_Stub3_03_P7,46.0554,0.0039,33.5825,0.3369,0.0,0.1862,18.1808,1.1773,0.0,,,Plagioclase
78573,2021-03-20-03_Stub3_03_P7,45.6103,0.0146,33.388,0.3447,0.0104,0.1867,18.2674,1.2284,0.0083,,,Plagioclase
78574,2021-03-20-03_Stub3_03_P7,45.7019,0.0112,33.85,0.346,0.0,0.1912,18.1728,1.2144,0.014,,,Plagioclase
78575,2021-03-20-03_Stub3_03_P7,45.3152,0.0,33.6005,0.3287,0.0078,0.185,18.0644,1.2516,0.0045,,,Plagioclase
78576,2021-03-20-03_Stub3_03_P7,45.7642,0.0016,33.8679,0.3325,0.0064,0.1862,18.2684,1.1804,0.0081,,,Plagioclase
78577,2021-03-20-03_Stub3_03_P7,45.181,0.0267,33.4444,0.3342,0.0121,0.1842,18.031,1.0647,0.001,,,Plagioclase
78578,2021-03-20-03_Stub3_03_P7,45.3708,0.001,32.9966,0.3406,0.008,0.1909,18.3105,1.2321,0.0229,,,Plagioclase
78579,2021-03-20-03_Stub3_03_P7,45.1365,0.0042,33.7547,0.347,0.0,0.1948,18.1669,1.2337,0.0299,,,Plagioclase
78580,2021-03-20-03_Stub3_03_P7,44.8092,0.0218,32.9155,0.3456,0.0072,0.1889,18.1515,1.2368,0.0,,,Plagioclase
78581,2021-03-20-03_Stub3_03_P7,45.809,0.0057,33.2278,0.3537,0.0068,0.2138,17.8771,1.3961,0.0349,,,Plagioclase
78582,2021-03-20-03_Stub3_03_P7,45.0708,0.008,33.6315,0.3279,0.0,0.1895,18.3118,1.2452,0.0076,,,Plagioclase
78583,2021-03-20-03_Stub3_03_P7,45.5981,0.0136,33.9308,0.3419,0.009,0.1855,18.2235,1.1499,0.0,,,Plagioclase
78584,2021-03-20-03_Stub3_03_P7,44.8642,0.0,33.4286,0.3306,0.0205,0.1917,18.2866,1.2031,0.0,,,Plagioclase
78585,2021-03-20-03_Stub3_03_P7,44.931,0.0201,33.8088,0.3447,0.0,0.1863,18.529,1.183,0.0,,,Plagioclase
78586,2021-03-20-03_Stub3_03_P7,45.1318,0.0134,33.3223,0.3306,0.0115,0.1932,18.1077,1.1453,0.0194,,,Plagioclase
78587,2021-03-20-03_Stub3_03_P7,45.7869,0.0136,33.2726,0.3427,0.0,0.2053,18.0915,1.2967,0.0096,,,Plagioclase
78588,2021-03-20-03_Stub3_03_P7,45.4842,0.0063,33.6225,0.344,0.0049,0.2,18.2584,1.3701,0.0,,,Plagioclase
78589,2021-03-20-03_Stub3_03_P7,45.9266,0.0143,33.8522,0.3569,0.0021,0.2006,17.9131,1.3618,0.0028,,,Plagioclase
78590,2021-03-20-03_Stub3_03_P7,45.3803,0.0216,33.263,0.3427,0.0,0.208,17.8897,1.4115,0.0021,,,Plagioclase
78591,2021-03-20-03_Stub3_03_P7,45.1349,0.0128,33.1081,0.352,0.0018,0.229,18.0666,1.3702,0.0072,,,Plagioclase
78592,2021-03-20-03_Stub3_03_P7,45.7069,0.0128,33.1867,0.3464,0.0018,0.2154,18.0419,1.4046,0.0067,,,Plagioclase
78593,2021-03-20-03_Stub3_03_P7,45.2009,0.0184,33.003,0.3549,0.0,0.2079,17.8483,1.3522,0.0011,,,Plagioclase
78594,2021-03-20-03_Stub3_03_P7,45.7249,0.0136,33.0315,0.3515,0.0039,0.2014,17.8203,1.2325,0.0235,,,Plagioclase
78595,2021-03-20-03_Stub3_03_P7,45.2943,0.0088,33.2019,0.3554,0.0,0.2125,17.989,1.3198,0.0177,,,Plagioclase
78596,2021-03-23-04_Stub4_04_P1,46.5376,0.021,32.1272,0.4896,0.0158,0.2185,17.1862,1.8383,0.0516,,,Plagioclase
78597,2021-03-23-04_Stub4_04_P1,45.496,0.0068,33.0168,0.4378,0.0079,0.1838,17.7973,1.4381,0.0248,,,Plagioclase
78598,2021-03-23-04_Stub4_04_P1,46.3439,0.0133,32.683,0.4175,0.0,0.2157,17.3799,1.6905,0.0383,,,Plagioclase
78599,2021-03-23-04_Stub4_04_P1,45.95,0.012,32.3603,0.4216,0.0024,0.2254,17.382,1.6018,0.0074,,,Plagioclase
78600,2021-03-23-04_Stub4_04_P1,46.0214,0.0224,32.5383,0.4321,0.0188,0.2106,17.3977,1.5444,0.0015,,,Plagioclase
78601,2021-03-23-04_Stub4_04_P1,45.8548,0.0121,33.1581,0.4023,0.0,0.2081,17.3786,1.5397,0.0162,,,Plagioclase
78602,2021-03-23-04_Stub4_04_P1,46.0107,0.0172,33.2347,0.4098,0.0,0.2127,17.546,1.5744,0.0021,,,Plagioclase
78603,2021-03-23-04_Stub4_04_P1,45.7461,0.0149,33.166,0.3876,0.0026,0.1965,17.6349,1.4786,0.0,,,Plagioclase
78604,2021-03-23-04_Stub4_04_P1,45.6555,0.0059,33.3662,0.3832,0.0049,0.1879,17.766,1.433,0.0,,,Plagioclase
78605,2021-03-23-04_Stub4_04_P1,45.8568,0.0114,33.349,0.377,0.0178,0.1973,18.0034,1.3859,0.0,,,Plagioclase
78606,2021-03-23-04_Stub4_04_P1,45.9799,0.032,33.3167,0.3916,0.0116,0.193,18.0428,1.2955,0.0003,,,Plagioclase
78607,2021-03-23-04_Stub4_04_P1,45.7249,0.0247,33.2152,0.3871,0.0141,0.1975,18.0172,1.344,0.0174,,,Plagioclase
78608,2021-03-23-04_Stub4_04_P1,46.0331,0.0154,33.316,0.4012,0.0079,0.2046,17.8642,1.3167,0.0093,,,Plagioclase
78609,2021-03-23-04_Stub4_04_P1,45.6767,0.0018,33.3188,0.377,0.0137,0.191,17.7408,1.3508,0.0087,,,Plagioclase
78610,2021-03-23-04_Stub4_04_P1,46.0111,0.015,33.1773,0.3756,0.0,0.1887,17.8278,1.3435,0.0102,,,Plagioclase
78611,2021-03-23-04_Stub4_04_P1,45.5737,0.0,33.1651,0.3919,0.0103,0.1952,17.4308,1.2972,0.0023,,,Plagioclase
78612,2021-03-23-04_Stub4_04_P1,45.6534,0.0097,33.1345,0.3779,0.0064,0.2036,17.8691,1.4403,0.0026,,,Plagioclase
78613,2021-03-23-04_Stub4_04_P1,45.7933,0.0135,33.1665,0.3753,0.0,0.1885,17.9039,1.5162,0.0145,,,Plagioclase
78614,2021-03-23-04_Stub4_04_P1,46.097,0.0153,33.1165,0.389,0.0075,0.193,17.9458,1.3787,0.0052,,,Plagioclase
78615,2021-03-23-04_Stub4_04_P1,46.243,0.0146,33.3368,0.3938,0.0,0.1961,17.612,1.2892,0.0213,,,Plagioclase
78616,2021-03-23-04_Stub4_04_P1,46.1982,0.0184,33.255,0.3767,0.0066,0.1882,17.8006,1.3992,0.0208,,,Plagioclase
78617,2021-03-23-04_Stub4_04_P1,45.8821,0.0023,33.0571,0.3831,0.0,0.2108,17.3946,1.4475,0.0,,,Plagioclase
78618,2021-03-23-04_Stub4_04_P1,46.1556,0.0081,33.3996,0.3884,0.0009,0.1985,17.6106,1.3659,0.0078,,,Plagioclase
78619,2021-03-23-04_Stub4_04_P1,45.9521,0.0236,33.2818,0.3716,0.0186,0.1972,17.7774,1.3371,0.0,,,Plagioclase
78620,2021-03-23-04_Stub4_04_P1,46.0776,0.0051,33.0423,0.3877,0.0105,0.203,18.0769,1.5057,0.0327,,,Plagioclase
78621,2021-03-23-04_Stub4_04_P1,45.8707,0.0068,33.1869,0.3754,0.0,0.1952,17.8553,1.3385,0.0,,,Plagioclase
78622,2021-03-23-04_Stub4_04_P1,45.6713,0.014,33.1449,0.3887,0.0056,0.1943,17.6757,1.4655,0.0047,,,Plagioclase
78623,2021-03-23-04_Stub4_04_P1,45.581,0.0066,33.3876,0.3898,0.0004,0.1883,17.9865,1.4119,0.0107,,,Plagioclase
78624,2021-03-23-04_Stub4_04_P1,46.3043,0.0071,33.3695,0.369,0.0,0.1957,17.7905,1.3485,0.0145,,,Plagioclase
78625,2021-03-23-04_Stub4_04_P1,46.0955,0.0213,33.2369,0.3772,0.0083,0.1956,17.8312,1.4467,0.0,,,Plagioclase
78626,2021-03-23-04_Stub4_04_P1,45.9767,0.0131,33.8313,0.3757,0.0075,0.1974,18.0478,1.3715,0.0087,,,Plagioclase
78627,2021-03-23-04_Stub4_04_P1,46.432,0.0129,33.3643,0.3781,0.0054,0.1893,17.7627,1.3341,0.0015,,,Plagioclase
78628,2021-03-23-04_Stub4_04_P1,45.8063,0.0055,33.2113,0.369,0.0049,0.1958,17.777,1.3985,0.0186,,,Plagioclase
78629,2021-03-23-04_Stub4_04_P1,46.4132,0.0136,33.3202,0.3862,0.0,0.1961,17.7666,1.4534,0.0,,,Plagioclase
78630,2021-03-23-04_Stub4_04_P1,46.0697,0.0197,33.1512,0.3594,0.0,0.1943,17.9771,1.3194,0.0,,,Plagioclase
78631,2021-03-23-04_Stub4_04_P1,46.3052,0.0116,33.416,0.3797,0.0131,0.2104,17.792,1.4917,0.0174,,,Plagioclase
78632,2021-03-23-04_Stub4_04_P1,45.8798,0.0213,32.9955,0.3642,0.0,0.2052,17.5745,1.4993,0.004,,,Plagioclase
78633,2021-03-23-04_Stub4_04_P1,46.4248,0.0156,33.279,0.3915,0.0137,0.2089,17.645,1.503,0.0142,,,Plagioclase
78634,2021-03-23-04_Stub4_04_P1,46.8945,0.0004,32.8445,0.3868,0.0,0.2115,17.2825,1.684,0.0,,,Plagioclase
78635,2021-03-23-04_Stub4_04_P1,46.3745,0.0064,33.4467,0.3952,0.0126,0.2057,17.4585,1.638,0.0,,,Plagioclase
78636,2021-03-23-04_Stub4_04_P1,46.3346,0.0183,32.7699,0.3942,0.0013,0.1932,17.237,1.6433,0.0249,,,Plagioclase
78637,2021-03-23-04_Stub4_04_P1,46.3061,0.0074,33.3289,0.3681,0.0068,0.2047,17.5115,1.6592,0.0218,,,Plagioclase
78638,2021-03-23-04_Stub4_04_P1,46.0653,0.026,33.2251,0.3736,0.0041,0.1965,17.7613,1.4431,0.007,,,Plagioclase
78639,2021-03-23-04_Stub4_04_P1,45.3753,0.0096,33.6581,0.3787,0.0,0.1876,18.0259,1.3945,0.0212,,,Plagioclase
78640,2021-03-23-04_Stub4_04_P1,45.9272,0.0087,32.9747,0.365,0.003,0.1934,17.8074,1.4352,0.0257,,,Plagioclase
78641,2021-03-23-04_Stub4_04_P1,46.1975,0.0184,33.6478,0.3738,0.0118,0.1959,17.9247,1.4083,0.0205,,,Plagioclase
78642,2021-03-23-04_Stub4_04_P1,45.9858,0.0181,33.2915,0.3801,0.0246,0.1922,17.6903,1.3616,0.0,,,Plagioclase
78643,2021-03-23-04_Stub4_04_P1,45.6691,0.0121,33.6526,0.369,0.0043,0.1875,18.1526,1.3325,0.0138,,,Plagioclase
78644,2021-03-23-04_Stub4_04_P1,45.7108,0.0174,33.5986,0.3678,0.0167,0.1837,17.7161,1.3544,0.0373,,,Plagioclase
78645,2021-03-23-04_Stub4_04_P1,46.221,0.0188,33.2123,0.3758,0.0107,0.2002,17.6213,1.456,0.013,,,Plagioclase
78646,2021-03-23-04_Stub4_04_P1,46.2863,0.016,33.1631,0.3805,0.0024,0.2051,17.5197,1.4211,0.0049,,,Plagioclase
78647,2021-03-23-04_Stub4_04_P1,46.1531,0.0298,33.458,0.369,0.0019,0.1845,18.0611,1.3128,0.0098,,,Plagioclase
78648,2021-03-23-04_Stub4_04_P1,46.1771,0.0226,33.5205,0.3733,0.0116,0.18,17.961,1.3138,0.0,,,Plagioclase
78649,2021-03-23-04_Stub4_04_P1,45.8579,0.0129,33.5787,0.3706,0.0,0.1929,17.7366,1.3355,0.0244,,,Plagioclase
78650,2021-03-23-04_Stub4_04_P1,46.1542,0.0193,33.6611,0.3599,0.0036,0.1898,18.061,1.3125,0.0,,,Plagioclase
78651,2021-03-23-04_Stub4_04_P1,46.1328,0.0056,33.3479,0.3712,0.0,0.1951,17.9089,1.3788,0.0,,,Plagioclase
78652,2021-03-23-04_Stub4_04_P1,46.1391,0.0089,33.6066,0.3815,0.0,0.196,17.9694,1.3623,0.0009,,,Plagioclase
78653,2021-03-23-04_Stub4_04_P1,45.7753,0.015,33.8883,0.3729,0.0,0.203,17.81,1.3687,0.0,,,Plagioclase
78654,2021-03-23-04_Stub4_04_P2,44.8877,0.0202,33.1526,0.4887,0.0,0.1682,17.9873,1.3542,0.0106,,,Plagioclase
78655,2021-03-23-04_Stub4_04_P2,45.3398,0.0272,33.2946,0.4646,0.0,0.1666,18.1066,1.3775,0.0112,,,Plagioclase
78656,2021-03-23-04_Stub4_04_P2,45.4817,0.0092,33.5598,0.443,0.0015,0.1584,17.9703,1.3911,0.0,,,Plagioclase
78657,2021-03-23-04_Stub4_04_P2,45.4416,0.0144,33.8685,0.4399,0.0026,0.1609,17.9735,1.3544,0.0002,,,Plagioclase
78658,2021-03-23-04_Stub4_04_P2,45.3866,0.0088,33.6071,0.4163,0.0109,0.1738,18.4079,1.3169,0.0065,,,Plagioclase
78659,2021-03-23-04_Stub4_04_P2,45.3225,0.0224,33.5737,0.4217,0.0111,0.166,18.0129,1.3344,0.0069,,,Plagioclase
78660,2021-03-23-04_Stub4_04_P2,45.5473,0.023,33.7246,0.399,0.0,0.1662,18.0034,1.2891,0.0162,,,Plagioclase
78661,2021-03-23-04_Stub4_04_P2,45.482,0.0227,33.5846,0.3826,0.0013,0.1691,18.0659,1.3383,0.0036,,,Plagioclase
78662,2021-03-23-04_Stub4_04_P2,45.817,0.0192,33.6594,0.389,0.0,0.154,17.9199,1.3208,0.0144,,,Plagioclase
78663,2021-03-23-04_Stub4_04_P2,45.4646,0.0116,33.5202,0.3811,0.0107,0.1636,17.8234,1.2729,0.0185,,,Plagioclase
78664,2021-03-23-04_Stub4_04_P2,45.7123,0.0022,33.5508,0.377,0.0,0.1758,17.8928,1.3844,0.0028,,,Plagioclase
78665,2021-03-23-04_Stub4_04_P2,45.5996,0.0107,33.3578,0.3882,0.0015,0.1815,18.0037,1.3887,0.0233,,,Plagioclase
78666,2021-03-23-04_Stub4_04_P2,46.2448,0.0174,33.816,0.3624,0.012,0.1788,18.2248,1.2763,0.0028,,,Plagioclase
78667,2021-03-23-04_Stub4_04_P2,46.0254,0.0059,33.1387,0.37,0.0032,0.1772,17.834,1.3554,0.0,,,Plagioclase
78668,2021-03-23-04_Stub4_04_P2,45.867,0.0205,33.7631,0.3587,0.016,0.1811,17.7175,1.4458,0.0,,,Plagioclase
78669,2021-03-23-04_Stub4_04_P2,46.633,0.0099,34.4353,0.3612,0.0173,0.1755,18.0403,1.2915,0.0277,,,Plagioclase
78670,2021-03-23-04_Stub4_04_P2,44.2357,0.0,32.208,0.3607,0.0038,0.0799,17.6226,0.5732,0.0,,,Plagioclase
78671,2021-03-23-04_Stub4_04_P2,45.0697,0.0188,33.3886,0.3672,0.0152,0.1828,18.2684,1.3089,0.0032,,,Plagioclase
78672,2021-03-23-04_Stub4_04_P2,45.2988,0.0,33.5679,0.3632,0.0154,0.1792,18.1474,1.2907,0.0024,,,Plagioclase
78673,2021-03-23-04_Stub4_04_P2,45.5925,0.0231,33.2873,0.3628,0.0058,0.1894,17.9108,1.283,0.026,,,Plagioclase
78674,2021-03-23-04_Stub4_04_P2,45.2049,0.0,33.5641,0.365,0.0047,0.19,18.3295,1.293,0.0066,,,Plagioclase
78675,2021-03-23-04_Stub4_04_P2,46.0293,0.0,33.2692,0.3564,0.0,0.1822,17.8938,1.2209,0.0099,,,Plagioclase
78676,2021-03-23-04_Stub4_04_P2,45.5954,0.0163,33.3691,0.3571,0.0,0.1771,17.684,1.2832,0.0051,,,Plagioclase
78677,2021-03-23-04_Stub4_04_P2,45.706,0.0108,33.5633,0.365,0.0034,0.1835,17.861,1.3323,0.0248,,,Plagioclase
78678,2021-03-23-04_Stub4_04_P2,45.8686,0.0085,33.8337,0.3427,0.0015,0.1821,18.1524,1.2236,0.0,,,Plagioclase
78679,2021-03-23-04_Stub4_04_P2,45.5857,0.0148,33.4946,0.3462,0.0077,0.186,17.9481,1.2811,0.022,,,Plagioclase
78680,2021-03-23-04_Stub4_04_P2,45.652,0.0065,33.948,0.3542,0.0,0.1952,17.8933,1.2672,0.0,,,Plagioclase
78681,2021-03-23-04_Stub4_04_P2,45.5694,0.0169,33.9054,0.3411,0.0,0.1881,18.0196,1.3508,0.0,,,Plagioclase
78682,2021-03-23-04_Stub4_04_P2,45.7129,0.0155,33.3268,0.3444,0.007,0.1857,18.0055,1.2791,0.0008,,,Plagioclase
78683,2021-03-23-04_Stub4_04_P2,45.6692,0.0086,33.6184,0.3533,0.0,0.1738,18.2241,1.2698,0.0196,,,Plagioclase
78684,2021-03-23-04_Stub4_04_P2,45.9695,0.0142,33.4941,0.3641,0.0,0.1699,18.061,1.3029,0.0,,,Plagioclase
78685,2021-03-23-04_Stub4_04_P2,45.599,0.0057,33.463,0.348,0.0139,0.1768,18.1142,1.2328,0.0,,,Plagioclase
78686,2021-03-23-04_Stub4_04_P2,46.2611,0.0134,33.7156,0.3617,0.0158,0.1834,17.9758,1.3695,0.0047,,,Plagioclase
78687,2021-03-23-04_Stub4_04_P2,45.7544,0.0087,33.5974,0.3518,0.0,0.1871,18.2052,1.2717,0.0131,,,Plagioclase
78688,2021-03-23-04_Stub4_04_P2,46.3551,0.017,33.6983,0.3457,0.0111,0.1824,17.8565,1.3571,0.0,,,Plagioclase
78689,2021-03-23-04_Stub4_04_P2,45.669,0.0153,33.5824,0.352,0.0096,0.1718,18.0514,1.1605,0.0005,,,Plagioclase
78690,2021-03-23-04_Stub4_04_P2,45.7071,0.0065,33.8057,0.3506,0.0047,0.1795,17.9354,1.2824,0.0,,,Plagioclase
78691,2021-03-23-04_Stub4_04_P2,45.6099,0.0132,33.8005,0.3549,0.0,0.1767,18.1069,1.3607,0.0042,,,Plagioclase
78692,2021-03-23-04_Stub4_04_P2,45.8228,0.0169,33.8569,0.359,0.0011,0.189,17.8736,1.2938,0.0,,,Plagioclase
78693,2021-03-23-04_Stub4_04_P2,45.3728,0.0126,33.5176,0.3503,0.0184,0.1828,17.8137,1.3694,0.0229,,,Plagioclase
78694,2021-03-23-04_Stub4_04_P2,45.683,0.0211,33.7879,0.3673,0.0,0.1815,17.9855,1.2401,0.0239,,,Plagioclase
78695,2021-03-23-04_Stub4_04_P2,45.7143,0.0143,34.0559,0.3539,0.01,0.1758,18.1034,1.3075,0.0,,,Plagioclase
78696,2021-03-23-04_Stub4_04_P2,45.6606,0.0171,33.7152,0.3521,0.0145,0.1872,18.1505,1.2538,0.0061,,,Plagioclase
78697,2021-03-23-04_Stub4_04_P2,46.0455,0.0185,33.6658,0.3625,0.0006,0.1837,18.1033,1.3018,0.0014,,,Plagioclase
78698,2021-03-23-04_Stub4_04_P2,46.0308,0.0075,33.8837,0.3642,0.0081,0.1797,17.9674,1.2667,0.0,,,Plagioclase
78699,2021-03-23-04_Stub4_04_P2,45.6573,0.0221,33.9229,0.3486,0.0154,0.1862,18.1708,1.3455,0.0131,,,Plagioclase
78700,2021-03-23-04_Stub4_04_P2,45.9998,0.0067,33.5806,0.3424,0.0064,0.1817,17.966,1.2456,0.0,,,Plagioclase
78701,2021-03-23-04_Stub4_04_P2,45.6391,0.0137,33.6835,0.3445,0.0154,0.1688,18.0278,1.1754,0.0174,,,Plagioclase
78702,2021-03-23-04_Stub4_04_P2,45.1819,0.0258,33.6367,0.3465,0.0032,0.1754,18.0238,1.2326,0.0061,,,Plagioclase
78703,2021-03-23-04_Stub4_04_P2,45.3798,0.0,33.989,0.3562,0.0117,0.1734,18.0968,1.1943,0.0142,,,Plagioclase
78704,2021-03-23-04_Stub4_04_P2,45.5334,0.0181,33.7329,0.3555,0.0017,0.1755,18.2104,1.2009,0.0035,,,Plagioclase
78705,2021-03-23-04_Stub4_04_P2,45.7556,0.0119,33.88,0.3358,0.0111,0.1662,18.2206,1.1661,0.0,,,Plagioclase
78706,2021-03-23-04_Stub4_04_P2,45.2678,0.0039,33.8753,0.3386,0.0115,0.172,17.9979,1.2235,0.0,,,Plagioclase
78707,2021-03-23-04_Stub4_04_P2,45.4193,0.0232,33.8003,0.3379,0.003,0.1772,18.001,1.2145,0.0141,,,Plagioclase
78708,2021-03-23-04_Stub4_04_P2,45.7384,0.0184,33.9218,0.3657,0.0073,0.1743,17.9771,1.2384,0.0291,,,Plagioclase
78709,2021-03-23-04_Stub4_04_P3,46.023,0.0134,33.7271,0.4595,0.0,0.1677,18.0033,1.2631,0.046,,,Plagioclase
78710,2021-03-23-04_Stub4_04_P3,44.9165,0.0196,33.9673,0.4429,0.0,0.1681,18.2799,1.3106,0.0,,,Plagioclase
78711,2021-03-23-04_Stub4_04_P3,46.9073,0.0122,34.1536,0.4473,0.0047,0.1815,17.723,1.2853,0.0069,,,Plagioclase
78712,2021-03-23-04_Stub4_04_P3,46.4701,0.0119,33.9027,0.4351,0.0047,0.1817,17.5662,1.4136,0.014,,,Plagioclase
78713,2021-03-23-04_Stub4_04_P3,45.9207,0.0173,33.3508,0.4426,0.0049,0.1878,17.8056,1.5281,0.0022,,,Plagioclase
78714,2021-03-23-04_Stub4_04_P3,46.3325,0.0184,33.2273,0.4098,0.009,0.1978,17.9294,1.479,0.0258,,,Plagioclase
78715,2021-03-23-04_Stub4_04_P3,46.2083,0.0108,33.701,0.4111,0.0045,0.1988,17.9933,1.3914,0.0023,,,Plagioclase
78716,2021-03-23-04_Stub4_04_P3,45.8491,0.0214,33.6979,0.4015,0.0049,0.1985,17.95,1.3686,0.0155,,,Plagioclase
78717,2021-03-23-04_Stub4_04_P3,45.2832,0.0224,33.85,0.3941,0.0079,0.1891,17.9045,1.2699,0.0067,,,Plagioclase
78718,2021-03-23-04_Stub4_04_P3,45.7861,0.0137,33.6533,0.3856,0.0053,0.1944,17.688,1.3104,0.0058,,,Plagioclase
78719,2021-03-23-04_Stub4_04_P3,45.6756,0.0,33.9662,0.3922,0.0118,0.1916,17.8594,1.3047,0.0066,,,Plagioclase
78720,2021-03-23-04_Stub4_04_P3,45.8464,0.0,33.5951,0.3762,0.0031,0.1925,17.9605,1.287,0.0,,,Plagioclase
78721,2021-03-23-04_Stub4_04_P3,45.9346,0.015,33.7398,0.3829,0.0022,0.1905,18.0181,1.3179,0.0178,,,Plagioclase
78722,2021-03-23-04_Stub4_04_P3,46.0209,0.018,33.7438,0.3764,0.0,0.1979,18.2649,1.358,0.0169,,,Plagioclase
78723,2021-03-23-04_Stub4_04_P3,45.981,0.0128,33.7758,0.3787,0.0043,0.1993,17.9945,1.2729,0.0011,,,Plagioclase
78724,2021-03-23-04_Stub4_04_P3,45.7294,0.0185,33.8533,0.3751,0.0073,0.2021,17.8926,1.2856,0.0056,,,Plagioclase
